"Data Source","World Development Indicators",

"Last Updated Date","2018-01-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Trinidad and Tobago","TTO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","327947208.77326","378521670.652745","397013299.889168","411713060.724494","462054424.546462","510704077.466021","260981158.490346","252114377.768828","252950000","305350000","342450000","429540736.23981","501171082.079842","502143732.135566","657315410.091564","859756659.599963","1003612817.14426","1158041708.33333","1412791666.66667","1810500041.66667","2434583333.33333","2478750000","3369583333.33333","3131250000","2554583333.33333","2080408163.26531","1823333333.33333","1551388888.88889","1518289192.98611","1485176470.58824","1427058823.52941","1745026635.29412","1557768682.35294","1419557903.98236","1474979560.83647","2110748108.54434","2189491732.02778","3231235216.02124","3254825603.73434","3027151455.01596","3697545953.8398","3935025348.13579","4030182277.91381","4259217486.61657","5241260517.54247","6235792748.74595","6844731714.27214","8011694058.15423","10298756638.1531","7363109693.43389","6890136412.83037","11057142262.0255","12133258678.6114","11923136621.8607","10670452949.7121","10878571204.5661","","",
"Tunisia","TUN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","142666666.666667","140380952.380952","157714285.714286","131809523.809524","163428571.428571","356190476.190476","411742206.92293","553552714.315657","721299810.246679","1142038946.16266","1424807357.69326","1533348880.59701","1942191142.19114","2311869293.60884","3016728167.28167","3987404297.35737","4200688537.86958","3858472998.1378","3567177371.83265","3659243048.40371","3207070101.8574","3363979848.8665","3472788705.20092","4205875495.45349","4814810913.30454","6219545454.54546","5925543478.26087","7200814111.26187","7007273189.19996","7483590351.91775","8800888230.94004","8542223135.40168","8586219368.83986","9039606568.89435","9160512561.11954","9213978259.28358","10312643358.5876","10311528451.8534","11779200620.877","13947330389.4018","14625790041.6217","16470999248.6852","20617137505.853","26329275221.1671","20848404058.3574","24074612267.7099","25652720556.8973","26118765605.9927","26124145996.1839","26627378217.5885","21991894371.9413","21207029795.1583","",
"Turkey","TUR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","513769009.45335","544444444.444444","711111111.111111","722222222.222222","611111111.111111","644444444.444444","800000000","777777777.777778","888888888.888889","922222222.222222","1086956521.73913","1340752161.96286","1745583038.86926","2339222614.84099","4013786170.74747","5013156072.56613","5469382669.90594","6282635262.74858","4748373280.61939","5257907777.456","8205107972.32962","9167498359.09332","9692838643.39631","10212590427.4429","11802116286.6805","12751947860.3709","12193740641.3545","15479659810.7727","15947270362.4284","19050893631.4619","26485716695.2895","24956952380.9524","27484942028.9855","34850745454.5455","26639520270.2703","41271567685.5895","50498579852.5798","57688103357.472","54343007288.0706","48167046322.8271","61561836212.412","45699315437.3368","54838097797.2399","72836672663.0688","102691164503.683","122442651086.633","146412847742.387","176168948499.501","206982593930.081","150580156774.194","196445801104.356","253098504967.674","249766025123.032","266908799444.736","258295245457.591","223150425365.988","214637229814.932","",
"Tuvalu","TUV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1595096585.13277","1667354148.20581","1810820733.46342","2031247995.18351","1967855559.77866","2181321406.76736","2075112672.62978","1973944757.7895","2338153059.73841","2216378423.57347","2049985726.03864","2210004727.23036","2143867033.42952","2659566128.89402","3343148497.59688","3753045126.72218","4653618395.79839","6812699786.39163","8426483319.49528","7508617454.96562","9149118694.70517","12209431117.0541","12942645182.4776","13774151928.9362","14357149892.3371","11304016639.6253","10704768545.2107","",
"Uganda","UGA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","92285115.3039832","95562893.081761","96302935.0104822","123258909.853249","136049266.247379","215546218.487395","234453781.512605","235994397.759104","234733893.557423","237815126.05042","253501400.560224","339635854.341737","250280112.044818","223949579.831933","315977175.463623","257555555.555556","235100000","229000000","456521739.130435","375000000","324000000","295000000","381500000","305666666.666667","517947171.112164","528243192.691619","597833096.865729","1131226280.53605","1157116666.66667","954685725.673411","833711393.298546","728713332.084508","694106667.424356","682002410.011884","762125448.533135","1199003481.82985","1415906250.06171","1303961976.51791","1343623399.24455","1426046616.95701","1368560402.24846","1390734598.68552","1548626997.46546","1596784201.20995","1807481101.18727","2236745637.83951","2819509192.31688","3694279138.37478","4553373857.00284","5355605596.93547","5770920612.96632","6843725471.95826","7661777289.43582","7527095520.07869","7682583315.28376","7906802269.65696","6896229882.81907","",
"Ukraine","UKR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26582969177.8267","23394555714.5219","18548654269.3691","16259872205.0955","17193933995.2339","20260561600.8117","24182362970.0631","21479093118.519","21890744282.4839","18496426718.8071","15236999993.931","17948311379.5465","20462016715.9956","21496076296.3241","27664222626.4369","34840759541.2672","43623041348.7619","53306930693.0693","71877029702.9703","98835814094.7752","56327651709.6211","69484601038.3588","92063607610.8238","99091978475.7853","95674965594.8955","69553702878.0065","49597293622.7094","51783157804.1039","",
"Upper middle income","UMC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","29385236476.1279","27504158828.6146","25555664077.9766","28352018846.7624","29386861555.6306","31475492240.83","34424854495.3416","35993204740.3323","39682163687.2099","43782103449.7348","49213017168.5911","56222693319.3442","64606434268.1733","88676759883.6631","145305510813.773","169843001851.599","175372530957.794","199829085893.318","208620302691.74","249185837118.614","335664700262.866","378416828518.49","356758465476.96","322332135615.613","327987953281.853","340048450813.485","330329395756.385","347610398964.97","430682151108.361","468404957601.096","492622802476.988","504738456154.331","725852644672.732","690152716669.072","716520586304.023","835061053853.171","890776290143.54","955416617070.132","893728832870.231","888025635388.718","1071425399741.03","1087005705733.62","1157977197632.88","1396083794869.03","1795833656663.07","2108204317793.2","2498016309471.01","3033096378441.22","3682987188663.95","3024937623279.36","3853485059201.39","4781947665029.27","5095504104656.83","5389549652036.05","5493512468942","4776121508556.85","4559962515092.37","",
"Uruguay","URY","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","231322818.794187","228591529.178364","246804768.059027","185026107.04661","224109449.687545","216973529.229434","207824210.407168","210552390.388903","194518964.520776","243145161.290323","325000000","320967741.935484","326095556.736106","376829753.450676","690867043.60256","717496410.728902","736320968.962907","932323577.960131","1038744349.05609","1520043172.46148","2096775971.34197","2102647012.49849","1587087553.14618","1204335608.18948","1036761114.48063","998457827.513939","1191819538.54484","1414997206.48096","1456742945.76411","1493668481.49806","1682750453.19287","2001564683.84168","2527398745.70634","2934262095.00417","3561672667.29052","3686020003.1501","4074054890.78417","4853526021.9682","4879202007.27662","4386374776.22075","4568220536.21607","4076278036.80429","2640666128.80463","2930314108.76786","4018907625.47119","4943843928.98287","6201611243.11481","7051255251.16101","10629714472.5599","8325301054.59057","10214550353.2028","12865868987.5843","14939224926.8855","15167942860.9093","14620918050.4173","12173386048.4349","10575611356.4481","",
"United States","USA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","22800000000","22700000000","25000000000","26100000000","28100000000","31500000000","37100000000","39900000000","46600000000","50500000000","55760000000","62342000000","74216000000","91159000000","127465000000","122729000000","151146000000","182443000000","212251000000","252675000000","293829000000","317759000000","303183000000","328638000000","405107000000","417228000000","452867000000","508714000000","553993000000","591032000000","629729000000","623547000000","667793000000","719974000000","813425000000","902571000000","963966000000","1055776000000","1115690000000","1248611000000","1472630000000","1395396000000","1428973000000","1543934000000","1800677000000","2030086000000","2247263000000","2383167000000","2565009000000","1983178000000","2364992000000","2686366000000","2763844100000","2768613000000","2883157000000","2788958000000","2735805000000","",
"Uzbekistan","UZB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6386234172.46321","5353822222.22222","5588571428.57143","3999606712.78504","2651065691.10864","4915739306.6107","4767068964.57086","4424000000","3417000000","3144000000","2961900000","3152000000","2843000000","3097000000","3928000000","4100700000","5363500000","8150000000","11393000000","11697613878.6998","11215099694.1745","14161236336.4266","16833902091.2401","17819414942.7208","17082400000","14282100000","13876900000","",
"St. Vincent and the Grenadines","VCT","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","31840740.7407407","38481481.4814815","51925925.9259259","63303703.7037037","66214814.8148148","75818518.5185185","80544444.4444444","85792592.5925926","88859259.2592593","102374074.074074","113807407.407407","136285185.185185","161903703.703704","152266666.666667","154870370.37037","161688888.888889","162922222.222222","170070370.37037","174511111.111111","186288888.888889","228948148.148148","249014814.814815","239970370.37037","200470370.37037","209458888.888889","214818888.888889","241392481.481481","272195888.888889","291193481.481481","325853296.296296","402115666.666667","430817222.222222","388043629.62963","389177000","376618777.777778","401395740.740741","418412888.888889","411868148.148148","411481481.481481","413333333.333333","",
"Venezuela, RB","VEN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","1411787878.78788","1387242424.24242","1512393939.39394","1480818181.81818","1456909090.90909","1612822222.22222","1505288888.88889","1612822222.22222","1956888888.88889","2042888888.88889","2171911111.11111","2463204545.45455","2793090909.09091","3263139534.88372","4838441860.46512","6863837209.30233","9069255813.95349","12692465116.2791","14650348837.2093","13727674418.6047","14627837209.3023","16518209302.3256","18971186046.5116","8799209302.32558","10533142857.1429","10466520000","11902567901.2346","10598117241.3793","15910262068.9655","8882178674.35159","9492174840.08529","13572165492.9577","16897191520.4678","15798850220.2643","12606010774.4108","16341607466.0633","14558793913.2519","18873581661.8911","20712918188.4587","18770922899.125","21217701470.5882","23850295702.6392","16852884830.7348","13984394467.9791","21556303600.6979","29783973585.9891","40634711690.7312","57748932929.6693","66373413223.9112","67439626970.0643","69227064499.5517","62331506073.252","92395390156.9021","109494283844.251","151446288628.624","","","",
